"","Hour_of_day","Day_date","date_time","pickups","min","Row_num","Date","Time..EST.","Temp.","Visibility","Precip","Conditions","Day_of_week","Month","Week","X","Date_1","one_week_lag_pickups","isholiday","hour_min"
"722",0,2015-01-16,2015-01-16 00:30:00,189,30,361,"1/16/2015","0:51:00",-1.1,16.1,0,"Clear","6",1,3,NA,"1/16/2015 0:51",342,"0","0-30"
"723",1,2015-01-16,2015-01-16 01:00:00,156,0,362,"1/16/2015","1:51:00",-0.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 1:51",153,"0","1-0"
"724",1,2015-01-16,2015-01-16 01:30:00,151,30,362,"1/16/2015","1:51:00",-0.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 1:51",111,"0","1-30"
"725",2,2015-01-16,2015-01-16 02:00:00,106,0,363,"1/16/2015","2:51:00",-0.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 2:51",112,"0","2-0"
"726",2,2015-01-16,2015-01-16 02:30:00,119,30,363,"1/16/2015","2:51:00",-0.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 2:51",107,"0","2-30"
"727",3,2015-01-16,2015-01-16 03:00:00,77,0,364,"1/16/2015","3:51:00",-0.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 3:51",68,"0","3-0"
"728",3,2015-01-16,2015-01-16 03:30:00,71,30,364,"1/16/2015","3:51:00",-0.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 3:51",87,"0","3-30"
"729",4,2015-01-16,2015-01-16 04:00:00,105,0,365,"1/16/2015","4:51:00",0,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 4:51",75,"0","4-0"
"730",4,2015-01-16,2015-01-16 04:30:00,123,30,365,"1/16/2015","4:51:00",0,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 4:51",115,"0","4-30"
"731",5,2015-01-16,2015-01-16 05:00:00,167,0,366,"1/16/2015","5:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 5:51",156,"0","5-0"
"732",5,2015-01-16,2015-01-16 05:30:00,243,30,366,"1/16/2015","5:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 5:51",224,"0","5-30"
"733",6,2015-01-16,2015-01-16 06:00:00,298,0,367,"1/16/2015","6:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 6:51",290,"0","6-0"
"734",6,2015-01-16,2015-01-16 06:30:00,544,30,367,"1/16/2015","6:51:00",-0.6,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 6:51",546,"0","6-30"
"735",7,2015-01-16,2015-01-16 07:00:00,725,0,368,"1/16/2015","7:51:00",0,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 7:51",559,"0","7-0"
"736",7,2015-01-16,2015-01-16 07:30:00,737,30,368,"1/16/2015","7:51:00",0,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 7:51",680,"0","7-30"
"737",8,2015-01-16,2015-01-16 08:00:00,760,0,369,"1/16/2015","8:51:00",1.1,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 8:51",593,"0","8-0"
"738",8,2015-01-16,2015-01-16 08:30:00,651,30,369,"1/16/2015","8:51:00",1.1,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 8:51",609,"0","8-30"
"739",9,2015-01-16,2015-01-16 09:00:00,610,0,370,"1/16/2015","9:51:00",3.3,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 9:51",498,"0","9-0"
"740",9,2015-01-16,2015-01-16 09:30:00,606,30,370,"1/16/2015","9:51:00",3.3,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 9:51",440,"0","9-30"
"741",10,2015-01-16,2015-01-16 10:00:00,580,0,371,"1/16/2015","10:51:00",4.4,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 10:51",520,"0","10-0"
"742",10,2015-01-16,2015-01-16 10:30:00,627,30,371,"1/16/2015","10:51:00",4.4,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 10:51",569,"0","10-30"
"743",11,2015-01-16,2015-01-16 11:00:00,572,0,372,"1/16/2015","11:51:00",5,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 11:51",475,"0","11-0"
"744",11,2015-01-16,2015-01-16 11:30:00,590,30,372,"1/16/2015","11:51:00",5,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 11:51",422,"0","11-30"
"745",12,2015-01-16,2015-01-16 12:00:00,526,0,373,"1/16/2015","12:51:00",6.7,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 12:51",489,"0","12-0"
"746",12,2015-01-16,2015-01-16 12:30:00,530,30,373,"1/16/2015","12:51:00",6.7,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 12:51",605,"0","12-30"
"747",13,2015-01-16,2015-01-16 13:00:00,496,0,374,"1/16/2015","13:51:00",6.7,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 13:51",591,"0","13-0"
"748",13,2015-01-16,2015-01-16 13:30:00,479,30,374,"1/16/2015","13:51:00",6.7,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 13:51",463,"0","13-30"
"749",14,2015-01-16,2015-01-16 14:00:00,650,0,375,"1/16/2015","14:51:00",5,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 14:51",539,"0","14-0"
"750",14,2015-01-16,2015-01-16 14:30:00,682,30,375,"1/16/2015","14:51:00",5,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 14:51",690,"0","14-30"
"751",15,2015-01-16,2015-01-16 15:00:00,722,0,376,"1/16/2015","15:51:00",3.9,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 15:51",694,"0","15-0"
"752",15,2015-01-16,2015-01-16 15:30:00,539,30,376,"1/16/2015","15:51:00",3.9,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 15:51",681,"0","15-30"
"753",16,2015-01-16,2015-01-16 16:00:00,643,0,377,"1/16/2015","16:51:00",1.1,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 16:51",526,"0","16-0"
"754",16,2015-01-16,2015-01-16 16:30:00,594,30,377,"1/16/2015","16:51:00",1.1,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 16:51",538,"0","16-30"
"755",17,2015-01-16,2015-01-16 17:00:00,648,0,378,"1/16/2015","17:51:00",-0.6,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 17:51",641,"0","17-0"
"756",17,2015-01-16,2015-01-16 17:30:00,777,30,378,"1/16/2015","17:51:00",-0.6,16.1,0,"Overcast","6",1,3,NA,"1/16/2015 17:51",693,"0","17-30"
"757",18,2015-01-16,2015-01-16 18:00:00,799,0,379,"1/16/2015","18:51:00",-1.1,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 18:51",761,"0","18-0"
"758",18,2015-01-16,2015-01-16 18:30:00,867,30,379,"1/16/2015","18:51:00",-1.1,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 18:51",839,"0","18-30"
"759",19,2015-01-16,2015-01-16 19:00:00,817,0,380,"1/16/2015","19:51:00",-2.8,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 19:51",899,"0","19-0"
"760",19,2015-01-16,2015-01-16 19:30:00,720,30,380,"1/16/2015","19:51:00",-2.8,16.1,0,"Partly Cloudy","6",1,3,NA,"1/16/2015 19:51",975,"0","19-30"
"761",20,2015-01-16,2015-01-16 20:00:00,564,0,381,"1/16/2015","20:51:00",-3.9,16.1,0,"Clear","6",1,3,NA,"1/16/2015 20:51",803,"0","20-0"
"762",20,2015-01-16,2015-01-16 20:30:00,669,30,381,"1/16/2015","20:51:00",-3.9,16.1,0,"Clear","6",1,3,NA,"1/16/2015 20:51",719,"0","20-30"
"763",21,2015-01-16,2015-01-16 21:00:00,679,0,382,"1/16/2015","21:51:00",-5,16.1,0,"Clear","6",1,3,NA,"1/16/2015 21:51",665,"0","21-0"
"764",21,2015-01-16,2015-01-16 21:30:00,671,30,382,"1/16/2015","21:51:00",-5,16.1,0,"Clear","6",1,3,NA,"1/16/2015 21:51",557,"0","21-30"
"765",22,2015-01-16,2015-01-16 22:00:00,688,0,383,"1/16/2015","22:51:00",-5.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 22:51",587,"0","22-0"
"766",22,2015-01-16,2015-01-16 22:30:00,666,30,383,"1/16/2015","22:51:00",-5.6,16.1,0,"Clear","6",1,3,NA,"1/16/2015 22:51",587,"0","22-30"
"767",23,2015-01-16,2015-01-16 23:00:00,669,0,384,"1/16/2015","23:51:00",-6.1,16.1,0,"Clear","6",1,3,NA,"1/16/2015 23:51",580,"0","23-0"
"768",23,2015-01-16,2015-01-16 23:30:00,710,30,384,"1/16/2015","23:51:00",-6.1,16.1,0,"Clear","6",1,3,NA,"1/16/2015 23:51",528,"0","23-30"
"769",0,2015-01-17,2015-01-17 00:00:00,625,0,385,"1/17/2015","0:51:00",-6.7,16.1,0,"Clear","7",1,3,NA,"1/17/2015 0:51",526,"0","0-0"
"770",0,2015-01-17,2015-01-17 00:30:00,542,30,385,"1/17/2015","0:51:00",-6.7,16.1,0,"Clear","7",1,3,NA,"1/17/2015 0:51",397,"0","0-30"
"771",1,2015-01-17,2015-01-17 01:00:00,402,0,386,"1/17/2015","1:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 1:51",335,"0","1-0"
"772",1,2015-01-17,2015-01-17 01:30:00,306,30,386,"1/17/2015","1:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 1:51",327,"0","1-30"
"773",2,2015-01-17,2015-01-17 02:00:00,271,0,387,"1/17/2015","2:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 2:51",276,"0","2-0"
"774",2,2015-01-17,2015-01-17 02:30:00,212,30,387,"1/17/2015","2:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 2:51",230,"0","2-30"
"775",3,2015-01-17,2015-01-17 03:00:00,199,0,388,"1/17/2015","3:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 3:51",219,"0","3-0"
"776",3,2015-01-17,2015-01-17 03:30:00,203,30,388,"1/17/2015","3:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 3:51",194,"0","3-30"
"777",4,2015-01-17,2015-01-17 04:00:00,209,0,389,"1/17/2015","4:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 4:51",235,"0","4-0"
"778",4,2015-01-17,2015-01-17 04:30:00,177,30,389,"1/17/2015","4:51:00",-7.2,16.1,0,"Clear","7",1,3,NA,"1/17/2015 4:51",184,"0","4-30"
"779",5,2015-01-17,2015-01-17 05:00:00,146,0,390,"1/17/2015","5:51:00",-7.8,16.1,0,"Clear","7",1,3,NA,"1/17/2015 5:51",166,"0","5-0"
"780",5,2015-01-17,2015-01-17 05:30:00,176,30,390,"1/17/2015","5:51:00",-7.8,16.1,0,"Clear","7",1,3,NA,"1/17/2015 5:51",182,"0","5-30"
"781",6,2015-01-17,2015-01-17 06:00:00,183,0,391,"1/17/2015","6:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 6:51",206,"0","6-0"
"782",6,2015-01-17,2015-01-17 06:30:00,267,30,391,"1/17/2015","6:51:00",-7.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 6:51",276,"0","6-30"
"783",7,2015-01-17,2015-01-17 07:00:00,280,0,392,"1/17/2015","7:51:00",-7.2,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 7:51",308,"0","7-0"
"784",7,2015-01-17,2015-01-17 07:30:00,372,30,392,"1/17/2015","7:51:00",-7.2,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 7:51",436,"0","7-30"
"785",8,2015-01-17,2015-01-17 08:00:00,424,0,393,"1/17/2015","8:51:00",-6.7,16.1,0,"Clear","7",1,3,NA,"1/17/2015 8:51",397,"0","8-0"
"786",8,2015-01-17,2015-01-17 08:30:00,745,30,393,"1/17/2015","8:51:00",-6.7,16.1,0,"Clear","7",1,3,NA,"1/17/2015 8:51",658,"0","8-30"
"787",9,2015-01-17,2015-01-17 09:00:00,653,0,394,"1/17/2015","9:51:00",-5,16.1,0,"Clear","7",1,3,NA,"1/17/2015 9:51",587,"0","9-0"
"788",9,2015-01-17,2015-01-17 09:30:00,690,30,394,"1/17/2015","9:51:00",-5,16.1,0,"Clear","7",1,3,NA,"1/17/2015 9:51",760,"0","9-30"
"789",10,2015-01-17,2015-01-17 10:00:00,616,0,395,"1/17/2015","10:51:00",-4.4,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 10:51",719,"0","10-0"
"790",10,2015-01-17,2015-01-17 10:30:00,650,30,395,"1/17/2015","10:51:00",-4.4,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 10:51",700,"0","10-30"
"791",11,2015-01-17,2015-01-17 11:00:00,634,0,396,"1/17/2015","11:51:00",-3.3,16.1,0,"Clear","7",1,3,NA,"1/17/2015 11:51",760,"0","11-0"
"792",11,2015-01-17,2015-01-17 11:30:00,683,30,396,"1/17/2015","11:51:00",-3.3,16.1,0,"Clear","7",1,3,NA,"1/17/2015 11:51",707,"0","11-30"
"793",12,2015-01-17,2015-01-17 12:00:00,651,0,397,"1/17/2015","12:51:00",-2.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 12:51",678,"0","12-0"
"794",12,2015-01-17,2015-01-17 12:30:00,571,30,397,"1/17/2015","12:51:00",-2.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 12:51",694,"0","12-30"
"795",13,2015-01-17,2015-01-17 13:00:00,534,0,398,"1/17/2015","13:51:00",-2.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 13:51",640,"0","13-0"
"796",13,2015-01-17,2015-01-17 13:30:00,552,30,398,"1/17/2015","13:51:00",-2.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 13:51",600,"0","13-30"
"797",14,2015-01-17,2015-01-17 14:00:00,477,0,399,"1/17/2015","14:51:00",-2.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 14:51",598,"0","14-0"
"798",14,2015-01-17,2015-01-17 14:30:00,431,30,399,"1/17/2015","14:51:00",-2.8,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 14:51",562,"0","14-30"
"799",15,2015-01-17,2015-01-17 15:00:00,587,0,400,"1/17/2015","15:51:00",-2.2,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 15:51",664,"0","15-0"
"800",15,2015-01-17,2015-01-17 15:30:00,500,30,400,"1/17/2015","15:51:00",-2.2,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 15:51",669,"0","15-30"
"801",16,2015-01-17,2015-01-17 16:00:00,523,0,401,"1/17/2015","16:51:00",-2.2,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 16:51",603,"0","16-0"
"802",16,2015-01-17,2015-01-17 16:30:00,350,30,401,"1/17/2015","16:51:00",-2.2,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 16:51",501,"0","16-30"
"803",17,2015-01-17,2015-01-17 17:00:00,557,0,402,"1/17/2015","17:51:00",-1.7,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 17:51",634,"0","17-0"
"804",17,2015-01-17,2015-01-17 17:30:00,527,30,402,"1/17/2015","17:51:00",-1.7,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 17:51",631,"0","17-30"
"805",18,2015-01-17,2015-01-17 18:00:00,539,0,403,"1/17/2015","18:51:00",-1.1,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 18:51",699,"0","18-0"
"806",18,2015-01-17,2015-01-17 18:30:00,559,30,403,"1/17/2015","18:51:00",-1.1,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 18:51",670,"0","18-30"
"807",19,2015-01-17,2015-01-17 19:00:00,581,0,404,"1/17/2015","19:51:00",-0.6,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 19:51",653,"0","19-0"
"808",19,2015-01-17,2015-01-17 19:30:00,470,30,404,"1/17/2015","19:51:00",-0.6,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 19:51",559,"0","19-30"
"809",20,2015-01-17,2015-01-17 20:00:00,445,0,405,"1/17/2015","20:51:00",-1.1,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 20:51",667,"0","20-0"
"810",20,2015-01-17,2015-01-17 20:30:00,423,30,405,"1/17/2015","20:51:00",-1.1,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 20:51",512,"0","20-30"
"811",21,2015-01-17,2015-01-17 21:00:00,394,0,406,"1/17/2015","21:51:00",-1.1,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 21:51",473,"0","21-0"
"812",21,2015-01-17,2015-01-17 21:30:00,410,30,406,"1/17/2015","21:51:00",-1.1,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 21:51",542,"0","21-30"
"813",22,2015-01-17,2015-01-17 22:00:00,449,0,407,"1/17/2015","22:51:00",-1.7,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 22:51",543,"0","22-0"
"814",22,2015-01-17,2015-01-17 22:30:00,383,30,407,"1/17/2015","22:51:00",-1.7,16.1,0,"Overcast","7",1,3,NA,"1/17/2015 22:51",499,"0","22-30"
"815",23,2015-01-17,2015-01-17 23:00:00,486,0,408,"1/17/2015","23:51:00",-0.6,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 23:51",526,"0","23-0"
"816",23,2015-01-17,2015-01-17 23:30:00,400,30,408,"1/17/2015","23:51:00",-0.6,16.1,0,"Partly Cloudy","7",1,3,NA,"1/17/2015 23:51",651,"0","23-30"
"817",0,2015-01-18,2015-01-18 00:00:00,390,0,409,"1/18/2015","0:51:00",-0.6,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 0:51",467,"0","0-0"
"818",0,2015-01-18,2015-01-18 00:30:00,341,30,409,"1/18/2015","0:51:00",-0.6,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 0:51",407,"0","0-30"
"819",1,2015-01-18,2015-01-18 01:00:00,323,0,410,"1/18/2015","1:51:00",-0.6,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 1:51",383,"0","1-0"
"820",1,2015-01-18,2015-01-18 01:30:00,274,30,410,"1/18/2015","1:51:00",-0.6,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 1:51",335,"0","1-30"
"821",2,2015-01-18,2015-01-18 02:00:00,284,0,411,"1/18/2015","2:51:00",-1.1,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 2:51",299,"0","2-0"
"822",2,2015-01-18,2015-01-18 02:30:00,256,30,411,"1/18/2015","2:51:00",-1.1,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 2:51",220,"0","2-30"
"823",3,2015-01-18,2015-01-18 03:00:00,219,0,412,"1/18/2015","3:51:00",-2.2,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 3:51",226,"0","3-0"
"824",3,2015-01-18,2015-01-18 03:30:00,219,30,412,"1/18/2015","3:51:00",-2.2,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 3:51",206,"0","3-30"
"825",4,2015-01-18,2015-01-18 04:00:00,244,0,413,"1/18/2015","4:51:00",0,16.1,0,"Overcast","1",1,4,NA,"1/18/2015 4:51",263,"0","4-0"
"826",4,2015-01-18,2015-01-18 04:30:00,196,30,413,"1/18/2015","4:51:00",0,16.1,0,"Overcast","1",1,4,NA,"1/18/2015 4:51",180,"0","4-30"
"827",5,2015-01-18,2015-01-18 05:00:00,142,0,414,"1/18/2015","5:51:00",1.1,16.1,0,"Overcast","1",1,4,NA,"1/18/2015 5:51",156,"0","5-0"
"828",5,2015-01-18,2015-01-18 05:30:00,127,30,414,"1/18/2015","5:51:00",1.1,16.1,0,"Overcast","1",1,4,NA,"1/18/2015 5:51",149,"0","5-30"
"829",6,2015-01-18,2015-01-18 06:00:00,150,0,415,"1/18/2015","6:44:00",2,16.1,0,"Light Rain","1",1,4,NA,"1/18/2015 6:44",159,"0","6-0"
"830",6,2015-01-18,2015-01-18 06:30:00,193,30,415,"1/18/2015","6:44:00",2,16.1,0,"Light Rain","1",1,4,NA,"1/18/2015 6:44",219,"0","6-30"
"831",7,2015-01-18,2015-01-18 07:00:00,224,0,416,"1/18/2015","7:51:00",2.2,16.1,0.3,"Light Rain","1",1,4,NA,"1/18/2015 7:51",218,"0","7-0"
"832",7,2015-01-18,2015-01-18 07:30:00,293,30,416,"1/18/2015","7:51:00",2.2,16.1,0.3,"Light Rain","1",1,4,NA,"1/18/2015 7:51",275,"0","7-30"
"833",8,2015-01-18,2015-01-18 08:00:00,416,0,417,"1/18/2015","8:51:00",3.3,8,1,"Light Rain","1",1,4,NA,"1/18/2015 8:51",266,"0","8-0"
"834",8,2015-01-18,2015-01-18 08:30:00,530,30,417,"1/18/2015","8:51:00",3.3,8,1,"Light Rain","1",1,4,NA,"1/18/2015 8:51",424,"0","8-30"
"835",9,2015-01-18,2015-01-18 09:00:00,625,0,418,"1/18/2015","9:33:00",5,9.7,0.5,"Light Rain","1",1,4,NA,"1/18/2015 9:33",459,"0","9-0"
"836",9,2015-01-18,2015-01-18 09:30:00,741,30,418,"1/18/2015","9:33:00",5,9.7,0.5,"Light Rain","1",1,4,NA,"1/18/2015 9:33",611,"0","9-30"
"837",10,2015-01-18,2015-01-18 10:00:00,706,0,419,"1/18/2015","10:51:00",7.2,3.2,3.3,"Rain","1",1,4,NA,"1/18/2015 10:51",675,"0","10-0"
"838",10,2015-01-18,2015-01-18 10:30:00,782,30,419,"1/18/2015","10:51:00",7.2,3.2,3.3,"Rain","1",1,4,NA,"1/18/2015 10:51",752,"0","10-30"
"839",11,2015-01-18,2015-01-18 11:00:00,690,0,420,"1/18/2015","11:32:00",8,3.2,4.1,"Rain","1",1,4,NA,"1/18/2015 11:32",647,"0","11-0"
"840",11,2015-01-18,2015-01-18 11:30:00,741,30,420,"1/18/2015","11:32:00",8,3.2,4.1,"Rain","1",1,4,NA,"1/18/2015 11:32",744,"0","11-30"
"841",12,2015-01-18,2015-01-18 12:00:00,689,0,421,"1/18/2015","12:47:00",8,4.8,4.8,"Rain","1",1,4,NA,"1/18/2015 12:47",606,"0","12-0"
"842",12,2015-01-18,2015-01-18 12:30:00,578,30,421,"1/18/2015","12:47:00",8,4.8,4.8,"Rain","1",1,4,NA,"1/18/2015 12:47",714,"0","12-30"
"843",13,2015-01-18,2015-01-18 13:00:00,632,0,422,"1/18/2015","13:11:00",8,2.4,1.5,"Rain","1",1,4,NA,"1/18/2015 13:11",704,"0","13-0"
"844",13,2015-01-18,2015-01-18 13:30:00,609,30,422,"1/18/2015","13:11:00",8,2.4,1.5,"Rain","1",1,4,NA,"1/18/2015 13:11",710,"0","13-30"
"845",14,2015-01-18,2015-01-18 14:00:00,607,0,423,"1/18/2015","14:21:00",5,11.3,1.3,"Overcast","1",1,4,NA,"1/18/2015 14:21",731,"0","14-0"
"846",14,2015-01-18,2015-01-18 14:30:00,666,30,423,"1/18/2015","14:21:00",5,11.3,1.3,"Overcast","1",1,4,NA,"1/18/2015 14:21",564,"0","14-30"
"847",15,2015-01-18,2015-01-18 15:00:00,631,0,424,"1/18/2015","15:11:00",6,9.7,0.3,"Light Rain","1",1,4,NA,"1/18/2015 15:11",697,"0","15-0"
"848",15,2015-01-18,2015-01-18 15:30:00,560,30,424,"1/18/2015","15:11:00",6,9.7,0.3,"Light Rain","1",1,4,NA,"1/18/2015 15:11",679,"0","15-30"
"849",16,2015-01-18,2015-01-18 16:00:00,523,0,425,"1/18/2015","16:51:00",6.1,9.7,4.6,"Rain","1",1,4,NA,"1/18/2015 16:51",711,"0","16-0"
"850",16,2015-01-18,2015-01-18 16:30:00,628,30,425,"1/18/2015","16:51:00",6.1,9.7,4.6,"Rain","1",1,4,NA,"1/18/2015 16:51",723,"0","16-30"
"851",17,2015-01-18,2015-01-18 17:00:00,527,0,426,"1/18/2015","17:51:00",6.1,14.5,3,"Rain","1",1,4,NA,"1/18/2015 17:51",752,"0","17-0"
"852",17,2015-01-18,2015-01-18 17:30:00,541,30,426,"1/18/2015","17:51:00",6.1,14.5,3,"Rain","1",1,4,NA,"1/18/2015 17:51",638,"0","17-30"
"853",18,2015-01-18,2015-01-18 18:00:00,636,0,427,"1/18/2015","18:51:00",6.1,16.1,2,"Light Rain","1",1,4,NA,"1/18/2015 18:51",795,"0","18-0"
"854",18,2015-01-18,2015-01-18 18:30:00,539,30,427,"1/18/2015","18:51:00",6.1,16.1,2,"Light Rain","1",1,4,NA,"1/18/2015 18:51",602,"0","18-30"
"855",19,2015-01-18,2015-01-18 19:00:00,588,0,428,"1/18/2015","19:51:00",5.6,9.7,0,"Overcast","1",1,4,NA,"1/18/2015 19:51",784,"0","19-0"
"856",19,2015-01-18,2015-01-18 19:30:00,439,30,428,"1/18/2015","19:51:00",5.6,9.7,0,"Overcast","1",1,4,NA,"1/18/2015 19:51",539,"0","19-30"
"857",20,2015-01-18,2015-01-18 20:00:00,507,0,429,"1/18/2015","20:20:00",5,9.7,0,"Overcast","1",1,4,NA,"1/18/2015 20:20",563,"0","20-0"
"858",20,2015-01-18,2015-01-18 20:30:00,501,30,429,"1/18/2015","20:20:00",5,9.7,0,"Overcast","1",1,4,NA,"1/18/2015 20:20",574,"0","20-30"
"859",21,2015-01-18,2015-01-18 21:00:00,434,0,430,"1/18/2015","21:02:00",4,1.6,0,"Light Rain","1",1,4,NA,"1/18/2015 21:02",643,"0","21-0"
"860",21,2015-01-18,2015-01-18 21:30:00,536,30,430,"1/18/2015","21:02:00",4,1.6,0,"Light Rain","1",1,4,NA,"1/18/2015 21:02",480,"0","21-30"
"861",22,2015-01-18,2015-01-18 22:00:00,612,0,431,"1/18/2015","22:51:00",4.4,16.1,0,"Overcast","1",1,4,NA,"1/18/2015 22:51",610,"0","22-0"
"862",22,2015-01-18,2015-01-18 22:30:00,489,30,431,"1/18/2015","22:51:00",4.4,16.1,0,"Overcast","1",1,4,NA,"1/18/2015 22:51",544,"0","22-30"
"863",23,2015-01-18,2015-01-18 23:00:00,466,0,432,"1/18/2015","23:51:00",3.3,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 23:51",601,"0","23-0"
"864",23,2015-01-18,2015-01-18 23:30:00,532,30,432,"1/18/2015","23:51:00",3.3,16.1,0,"Partly Cloudy","1",1,4,NA,"1/18/2015 23:51",455,"0","23-30"
"865",0,2015-01-19,2015-01-19 00:00:00,401,0,433,"1/19/2015","0:51:00",2.2,16.1,0,"Clear","2",1,4,NA,"1/19/2015 0:51",455,"1","0-0"
"866",0,2015-01-19,2015-01-19 00:30:00,239,30,433,"1/19/2015","0:51:00",2.2,16.1,0,"Clear","2",1,4,NA,"1/19/2015 0:51",244,"1","0-30"
"867",1,2015-01-19,2015-01-19 01:00:00,172,0,434,"1/19/2015","1:51:00",2.2,16.1,0,"Clear","2",1,4,NA,"1/19/2015 1:51",99,"1","1-0"
"868",1,2015-01-19,2015-01-19 01:30:00,142,30,434,"1/19/2015","1:51:00",2.2,16.1,0,"Clear","2",1,4,NA,"1/19/2015 1:51",81,"1","1-30"
"869",2,2015-01-19,2015-01-19 02:00:00,151,0,435,"1/19/2015","2:51:00",2.8,16.1,0,"Partly Cloudy","2",1,4,NA,"1/19/2015 2:51",96,"1","2-0"
