"","Hour_of_day","Day_date","date_time","pickups","min","Row_num","Date","Time..EST.","Temp.","Visibility","Precip","Conditions","Day_of_week","Month","Week","X","Date_1","one_week_lag_pickups","isholiday","hour_min"
"2803",9,2015-02-28,2015-02-28 09:00:00,375,0,1402,"2/28/2015","9:51:00",-5.6,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 9:51",330,"0","9-0"
"2804",9,2015-02-28,2015-02-28 09:30:00,399,30,1402,"2/28/2015","9:51:00",-5.6,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 9:51",352,"0","9-30"
"2805",10,2015-02-28,2015-02-28 10:00:00,404,0,1403,"2/28/2015","10:51:00",-4.4,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 10:51",363,"0","10-0"
"2806",10,2015-02-28,2015-02-28 10:30:00,444,30,1403,"2/28/2015","10:51:00",-4.4,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 10:51",479,"0","10-30"
"2807",11,2015-02-28,2015-02-28 11:00:00,439,0,1404,"2/28/2015","11:51:00",-3.9,16.1,0,"Overcast","7",2,9,NA,"2/28/2015 11:51",444,"0","11-0"
"2808",11,2015-02-28,2015-02-28 11:30:00,469,30,1404,"2/28/2015","11:51:00",-3.9,16.1,0,"Overcast","7",2,9,NA,"2/28/2015 11:51",424,"0","11-30"
"2809",12,2015-02-28,2015-02-28 12:00:00,425,0,1405,"2/28/2015","12:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 12:51",399,"0","12-0"
"2810",12,2015-02-28,2015-02-28 12:30:00,469,30,1405,"2/28/2015","12:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 12:51",422,"0","12-30"
"2811",13,2015-02-28,2015-02-28 13:00:00,482,0,1406,"2/28/2015","13:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 13:51",427,"0","13-0"
"2812",13,2015-02-28,2015-02-28 13:30:00,458,30,1406,"2/28/2015","13:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 13:51",456,"0","13-30"
"2813",14,2015-02-28,2015-02-28 14:00:00,500,0,1407,"2/28/2015","14:51:00",-2.2,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 14:51",525,"0","14-0"
"2814",14,2015-02-28,2015-02-28 14:30:00,504,30,1407,"2/28/2015","14:51:00",-2.2,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 14:51",521,"0","14-30"
"2815",15,2015-02-28,2015-02-28 15:00:00,568,0,1408,"2/28/2015","15:51:00",-1.7,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 15:51",497,"0","15-0"
"2816",15,2015-02-28,2015-02-28 15:30:00,554,30,1408,"2/28/2015","15:51:00",-1.7,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 15:51",508,"0","15-30"
"2817",16,2015-02-28,2015-02-28 16:00:00,544,0,1409,"2/28/2015","16:51:00",-1.1,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 16:51",486,"0","16-0"
"2818",16,2015-02-28,2015-02-28 16:30:00,511,30,1409,"2/28/2015","16:51:00",-1.1,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 16:51",383,"0","16-30"
"2819",17,2015-02-28,2015-02-28 17:00:00,610,0,1410,"2/28/2015","17:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 17:51",372,"0","17-0"
"2820",17,2015-02-28,2015-02-28 17:30:00,664,30,1410,"2/28/2015","17:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 17:51",486,"0","17-30"
"2821",18,2015-02-28,2015-02-28 18:00:00,681,0,1411,"2/28/2015","18:51:00",-2.8,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 18:51",493,"0","18-0"
"2822",18,2015-02-28,2015-02-28 18:30:00,619,30,1411,"2/28/2015","18:51:00",-2.8,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 18:51",459,"0","18-30"
"2823",19,2015-02-28,2015-02-28 19:00:00,702,0,1412,"2/28/2015","19:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 19:51",532,"0","19-0"
"2824",19,2015-02-28,2015-02-28 19:30:00,651,30,1412,"2/28/2015","19:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 19:51",485,"0","19-30"
"2825",20,2015-02-28,2015-02-28 20:00:00,638,0,1413,"2/28/2015","20:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 20:51",432,"0","20-0"
"2826",20,2015-02-28,2015-02-28 20:30:00,625,30,1413,"2/28/2015","20:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 20:51",402,"0","20-30"
"2827",21,2015-02-28,2015-02-28 21:00:00,579,0,1414,"2/28/2015","21:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 21:51",484,"0","21-0"
"2828",21,2015-02-28,2015-02-28 21:30:00,682,30,1414,"2/28/2015","21:51:00",-3.3,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 21:51",445,"0","21-30"
"2829",22,2015-02-28,2015-02-28 22:00:00,698,0,1415,"2/28/2015","22:51:00",-4.4,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 22:51",457,"0","22-0"
"2830",22,2015-02-28,2015-02-28 22:30:00,665,30,1415,"2/28/2015","22:51:00",-4.4,16.1,0,"Partly Cloudy","7",2,9,NA,"2/28/2015 22:51",540,"0","22-30"
"2831",23,2015-02-28,2015-02-28 23:00:00,701,0,1416,"2/28/2015","23:51:00",-4.4,16.1,0,"Clear","7",2,9,NA,"2/28/2015 23:51",564,"0","23-0"
"2832",23,2015-02-28,2015-02-28 23:30:00,690,30,1416,"2/28/2015","23:51:00",-4.4,16.1,0,"Clear","7",2,9,NA,"2/28/2015 23:51",670,"0","23-30"
"2833",0,2015-03-01,2015-03-01 00:00:00,735,0,1417,"3/1/2015","0:51:00",-5.6,16.1,0,"Clear","1",3,10,NA,"3/1/2015 0:51",643,"0","0-0"
"2834",0,2015-03-01,2015-03-01 00:30:00,724,30,1417,"3/1/2015","0:51:00",-5.6,16.1,0,"Clear","1",3,10,NA,"3/1/2015 0:51",650,"0","0-30"
"2835",1,2015-03-01,2015-03-01 01:00:00,672,0,1418,"3/1/2015","1:51:00",-5,16.1,0,"Partly Cloudy","1",3,10,NA,"3/1/2015 1:51",633,"0","1-0"
"2836",1,2015-03-01,2015-03-01 01:30:00,575,30,1418,"3/1/2015","1:51:00",-5,16.1,0,"Partly Cloudy","1",3,10,NA,"3/1/2015 1:51",654,"0","1-30"
"2837",2,2015-03-01,2015-03-01 02:00:00,550,0,1419,"3/1/2015","2:51:00",-5,16.1,0,"Partly Cloudy","1",3,10,NA,"3/1/2015 2:51",613,"0","2-0"
"2838",2,2015-03-01,2015-03-01 02:30:00,520,30,1419,"3/1/2015","2:51:00",-5,16.1,0,"Partly Cloudy","1",3,10,NA,"3/1/2015 2:51",536,"0","2-30"
"2839",3,2015-03-01,2015-03-01 03:00:00,455,0,1420,"3/1/2015","3:51:00",-6.7,16.1,0,"Partly Cloudy","1",3,10,NA,"3/1/2015 3:51",491,"0","3-0"
"2840",3,2015-03-01,2015-03-01 03:30:00,378,30,1420,"3/1/2015","3:51:00",-6.7,16.1,0,"Partly Cloudy","1",3,10,NA,"3/1/2015 3:51",400,"0","3-30"
"2841",4,2015-03-01,2015-03-01 04:00:00,423,0,1421,"3/1/2015","4:51:00",-4.4,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 4:51",395,"0","4-0"
"2842",4,2015-03-01,2015-03-01 04:30:00,341,30,1421,"3/1/2015","4:51:00",-4.4,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 4:51",261,"0","4-30"
"2843",5,2015-03-01,2015-03-01 05:00:00,260,0,1422,"3/1/2015","5:51:00",-3.3,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 5:51",216,"0","5-0"
"2844",5,2015-03-01,2015-03-01 05:30:00,325,30,1422,"3/1/2015","5:51:00",-3.3,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 5:51",225,"0","5-30"
"2845",6,2015-03-01,2015-03-01 06:00:00,256,0,1423,"3/1/2015","6:51:00",-2.8,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 6:51",244,"0","6-0"
"2846",6,2015-03-01,2015-03-01 06:30:00,312,30,1423,"3/1/2015","6:51:00",-2.8,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 6:51",268,"0","6-30"
"2847",7,2015-03-01,2015-03-01 07:00:00,295,0,1424,"3/1/2015","7:51:00",-2.2,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 7:51",241,"0","7-0"
"2848",7,2015-03-01,2015-03-01 07:30:00,233,30,1424,"3/1/2015","7:51:00",-2.2,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 7:51",301,"0","7-30"
"2849",8,2015-03-01,2015-03-01 08:00:00,251,0,1425,"3/1/2015","8:51:00",-1.7,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 8:51",280,"0","8-0"
"2850",8,2015-03-01,2015-03-01 08:30:00,253,30,1425,"3/1/2015","8:51:00",-1.7,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 8:51",216,"0","8-30"
"2851",9,2015-03-01,2015-03-01 09:00:00,305,0,1426,"3/1/2015","9:51:00",-0.6,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 9:51",223,"0","9-0"
"2852",9,2015-03-01,2015-03-01 09:30:00,303,30,1426,"3/1/2015","9:51:00",-0.6,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 9:51",203,"0","9-30"
"2853",10,2015-03-01,2015-03-01 10:00:00,378,0,1427,"3/1/2015","10:51:00",0.6,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 10:51",270,"0","10-0"
"2854",10,2015-03-01,2015-03-01 10:30:00,393,30,1427,"3/1/2015","10:51:00",0.6,16.1,0,"Overcast","1",3,10,NA,"3/1/2015 10:51",354,"0","10-30"
"2855",11,2015-03-01,2015-03-01 11:00:00,444,0,1428,"3/1/2015","11:48:00",-2,4.8,0,"Snow","1",3,10,NA,"3/1/2015 11:48",416,"0","11-0"
"2856",11,2015-03-01,2015-03-01 11:30:00,442,30,1428,"3/1/2015","11:48:00",-2,4.8,0,"Snow","1",3,10,NA,"3/1/2015 11:48",367,"0","11-30"
"2857",12,2015-03-01,2015-03-01 12:00:00,442,0,1429,"3/1/2015","12:02:00",-2,2.4,0,"Snow","1",3,10,NA,"3/1/2015 12:02",384,"0","12-0"
"2858",12,2015-03-01,2015-03-01 12:30:00,556,30,1429,"3/1/2015","12:02:00",-2,2.4,0,"Snow","1",3,10,NA,"3/1/2015 12:02",528,"0","12-30"
"2859",13,2015-03-01,2015-03-01 13:00:00,502,0,1430,"3/1/2015","13:19:00",-3,1.2,0.8,"Snow","1",3,10,NA,"3/1/2015 13:19",483,"0","13-0"
"2860",13,2015-03-01,2015-03-01 13:30:00,534,30,1430,"3/1/2015","13:19:00",-3,1.2,0.8,"Snow","1",3,10,NA,"3/1/2015 13:19",468,"0","13-30"
"2861",14,2015-03-01,2015-03-01 14:00:00,555,0,1431,"3/1/2015","14:51:00",-3.9,0.8,1.8,"Snow","1",3,10,NA,"3/1/2015 14:51",498,"0","14-0"
"2862",14,2015-03-01,2015-03-01 14:30:00,532,30,1431,"3/1/2015","14:51:00",-3.9,0.8,1.8,"Snow","1",3,10,NA,"3/1/2015 14:51",553,"0","14-30"
"2863",15,2015-03-01,2015-03-01 15:00:00,545,0,1432,"3/1/2015","15:51:00",-3.3,3.2,1.5,"Snow","1",3,10,NA,"3/1/2015 15:51",606,"0","15-0"
"2864",15,2015-03-01,2015-03-01 15:30:00,496,30,1432,"3/1/2015","15:51:00",-3.3,3.2,1.5,"Snow","1",3,10,NA,"3/1/2015 15:51",557,"0","15-30"
"2865",16,2015-03-01,2015-03-01 16:00:00,433,0,1433,"3/1/2015","16:13:00",-3,1.6,0.5,"Snow","1",3,10,NA,"3/1/2015 16:13",548,"0","16-0"
"2866",16,2015-03-01,2015-03-01 16:30:00,540,30,1433,"3/1/2015","16:13:00",-3,1.6,0.5,"Snow","1",3,10,NA,"3/1/2015 16:13",511,"0","16-30"
"2867",17,2015-03-01,2015-03-01 17:00:00,492,0,1434,"3/1/2015","17:26:00",-3,4.8,1,"Snow","1",3,10,NA,"3/1/2015 17:26",523,"0","17-0"
"2868",17,2015-03-01,2015-03-01 17:30:00,461,30,1434,"3/1/2015","17:26:00",-3,4.8,1,"Snow","1",3,10,NA,"3/1/2015 17:26",567,"0","17-30"
"2869",18,2015-03-01,2015-03-01 18:00:00,491,0,1435,"3/1/2015","18:31:00",-3,4.8,0.8,"Snow","1",3,10,NA,"3/1/2015 18:31",595,"0","18-0"
"2870",18,2015-03-01,2015-03-01 18:30:00,535,30,1435,"3/1/2015","18:31:00",-3,4.8,0.8,"Snow","1",3,10,NA,"3/1/2015 18:31",592,"0","18-30"
"2871",19,2015-03-01,2015-03-01 19:00:00,476,0,1436,"3/1/2015","19:08:00",-3,11.3,0.3,"Light Rain","1",3,10,NA,"3/1/2015 19:08",467,"0","19-0"
"2872",19,2015-03-01,2015-03-01 19:30:00,474,30,1436,"3/1/2015","19:08:00",-3,11.3,0.3,"Light Rain","1",3,10,NA,"3/1/2015 19:08",432,"0","19-30"
"2873",20,2015-03-01,2015-03-01 20:00:00,593,0,1437,"3/1/2015","20:51:00",-1.7,12.9,1,"Light Rain","1",3,10,NA,"3/1/2015 20:51",477,"0","20-0"
"2874",20,2015-03-01,2015-03-01 20:30:00,486,30,1437,"3/1/2015","20:51:00",-1.7,12.9,1,"Light Rain","1",3,10,NA,"3/1/2015 20:51",467,"0","20-30"
"2875",21,2015-03-01,2015-03-01 21:00:00,489,0,1438,"3/1/2015","21:11:00",-2,9.7,0.3,"Light Rain","1",3,10,NA,"3/1/2015 21:11",458,"0","21-0"
"2876",21,2015-03-01,2015-03-01 21:30:00,523,30,1438,"3/1/2015","21:11:00",-2,9.7,0.3,"Light Rain","1",3,10,NA,"3/1/2015 21:11",426,"0","21-30"
"2877",22,2015-03-01,2015-03-01 22:00:00,578,0,1439,"3/1/2015","22:51:00",-1.7,12.9,0,"Overcast","1",3,10,NA,"3/1/2015 22:51",409,"0","22-0"
"2878",22,2015-03-01,2015-03-01 22:30:00,594,30,1439,"3/1/2015","22:51:00",-1.7,12.9,0,"Overcast","1",3,10,NA,"3/1/2015 22:51",508,"0","22-30"
"2879",23,2015-03-01,2015-03-01 23:00:00,519,0,1440,"3/1/2015","23:48:00",-1,11.3,0,"Overcast","1",3,10,NA,"3/1/2015 23:48",540,"0","23-0"
"2880",23,2015-03-01,2015-03-01 23:30:00,490,30,1440,"3/1/2015","23:48:00",-1,11.3,0,"Overcast","1",3,10,NA,"3/1/2015 23:48",499,"0","23-30"
"2881",0,2015-03-02,2015-03-02 00:00:00,524,0,1441,"3/2/2015","0:51:00",-0.6,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 0:51",589,"0","0-0"
"2882",0,2015-03-02,2015-03-02 00:30:00,550,30,1441,"3/2/2015","0:51:00",-0.6,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 0:51",536,"0","0-30"
"2883",1,2015-03-02,2015-03-02 01:00:00,409,0,1442,"3/2/2015","1:51:00",-1.1,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 1:51",344,"0","1-0"
"2884",1,2015-03-02,2015-03-02 01:30:00,369,30,1442,"3/2/2015","1:51:00",-1.1,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 1:51",312,"0","1-30"
"2885",2,2015-03-02,2015-03-02 02:00:00,276,0,1443,"3/2/2015","2:51:00",-1.1,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 2:51",211,"0","2-0"
"2886",2,2015-03-02,2015-03-02 02:30:00,238,30,1443,"3/2/2015","2:51:00",-1.1,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 2:51",206,"0","2-30"
"2887",3,2015-03-02,2015-03-02 03:00:00,176,0,1444,"3/2/2015","3:37:00",-1,11.3,0,"Overcast","2",3,10,NA,"3/2/2015 3:37",131,"0","3-0"
"2888",3,2015-03-02,2015-03-02 03:30:00,93,30,1444,"3/2/2015","3:37:00",-1,11.3,0,"Overcast","2",3,10,NA,"3/2/2015 3:37",131,"0","3-30"
"2889",4,2015-03-02,2015-03-02 04:00:00,122,0,1445,"3/2/2015","4:51:00",-1.1,9.7,0,"Overcast","2",3,10,NA,"3/2/2015 4:51",98,"0","4-0"
"2890",4,2015-03-02,2015-03-02 04:30:00,117,30,1445,"3/2/2015","4:51:00",-1.1,9.7,0,"Overcast","2",3,10,NA,"3/2/2015 4:51",100,"0","4-30"
"2891",5,2015-03-02,2015-03-02 05:00:00,174,0,1446,"3/2/2015","5:51:00",-1.1,9.7,0,"Overcast","2",3,10,NA,"3/2/2015 5:51",270,"0","5-0"
"2892",5,2015-03-02,2015-03-02 05:30:00,307,30,1446,"3/2/2015","5:51:00",-1.1,9.7,0,"Overcast","2",3,10,NA,"3/2/2015 5:51",281,"0","5-30"
"2893",6,2015-03-02,2015-03-02 06:00:00,315,0,1447,"3/2/2015","6:51:00",-1.1,8,0,"Overcast","2",3,10,NA,"3/2/2015 6:51",371,"0","6-0"
"2894",6,2015-03-02,2015-03-02 06:30:00,444,30,1447,"3/2/2015","6:51:00",-1.1,8,0,"Overcast","2",3,10,NA,"3/2/2015 6:51",507,"0","6-30"
"2895",7,2015-03-02,2015-03-02 07:00:00,458,0,1448,"3/2/2015","7:51:00",0.6,9.7,0,"Fog","2",3,10,NA,"3/2/2015 7:51",546,"0","7-0"
"2896",7,2015-03-02,2015-03-02 07:30:00,582,30,1448,"3/2/2015","7:51:00",0.6,9.7,0,"Fog","2",3,10,NA,"3/2/2015 7:51",515,"0","7-30"
"2897",8,2015-03-02,2015-03-02 08:00:00,529,0,1449,"3/2/2015","8:51:00",1.7,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 8:51",571,"0","8-0"
"2898",8,2015-03-02,2015-03-02 08:30:00,473,30,1449,"3/2/2015","8:51:00",1.7,12.9,0,"Overcast","2",3,10,NA,"3/2/2015 8:51",510,"0","8-30"
"2899",9,2015-03-02,2015-03-02 09:00:00,462,0,1450,"3/2/2015","9:11:00",2,16.1,0,"Overcast","2",3,10,NA,"3/2/2015 9:11",475,"0","9-0"
"2900",9,2015-03-02,2015-03-02 09:30:00,447,30,1450,"3/2/2015","9:11:00",2,16.1,0,"Overcast","2",3,10,NA,"3/2/2015 9:11",434,"0","9-30"
"2901",10,2015-03-02,2015-03-02 10:00:00,457,0,1451,"3/2/2015","10:51:00",1.7,14.5,0,"Snow","2",3,10,NA,"3/2/2015 10:51",410,"0","10-0"
"2902",10,2015-03-02,2015-03-02 10:30:00,396,30,1451,"3/2/2015","10:51:00",1.7,14.5,0,"Snow","2",3,10,NA,"3/2/2015 10:51",363,"0","10-30"
"2903",11,2015-03-02,2015-03-02 11:00:00,359,0,1452,"3/2/2015","11:51:00",1.7,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 11:51",343,"0","11-0"
"2904",11,2015-03-02,2015-03-02 11:30:00,361,30,1452,"3/2/2015","11:51:00",1.7,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 11:51",355,"0","11-30"
"2905",12,2015-03-02,2015-03-02 12:00:00,401,0,1453,"3/2/2015","12:51:00",2.2,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 12:51",370,"0","12-0"
"2906",12,2015-03-02,2015-03-02 12:30:00,382,30,1453,"3/2/2015","12:51:00",2.2,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 12:51",366,"0","12-30"
"2907",13,2015-03-02,2015-03-02 13:00:00,433,0,1454,"3/2/2015","13:51:00",2.8,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 13:51",439,"0","13-0"
"2908",13,2015-03-02,2015-03-02 13:30:00,394,30,1454,"3/2/2015","13:51:00",2.8,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 13:51",482,"0","13-30"
"2909",14,2015-03-02,2015-03-02 14:00:00,427,0,1455,"3/2/2015","14:51:00",3.3,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 14:51",506,"0","14-0"
"2910",14,2015-03-02,2015-03-02 14:30:00,486,30,1455,"3/2/2015","14:51:00",3.3,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 14:51",528,"0","14-30"
"2911",15,2015-03-02,2015-03-02 15:00:00,541,0,1456,"3/2/2015","15:51:00",3.3,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 15:51",582,"0","15-0"
"2912",15,2015-03-02,2015-03-02 15:30:00,472,30,1456,"3/2/2015","15:51:00",3.3,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 15:51",650,"0","15-30"
"2913",16,2015-03-02,2015-03-02 16:00:00,524,0,1457,"3/2/2015","16:51:00",3.3,16.1,0,"Clear","2",3,10,NA,"3/2/2015 16:51",566,"0","16-0"
"2914",16,2015-03-02,2015-03-02 16:30:00,483,30,1457,"3/2/2015","16:51:00",3.3,16.1,0,"Clear","2",3,10,NA,"3/2/2015 16:51",544,"0","16-30"
"2915",17,2015-03-02,2015-03-02 17:00:00,562,0,1458,"3/2/2015","17:51:00",2.8,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 17:51",555,"0","17-0"
"2916",17,2015-03-02,2015-03-02 17:30:00,541,30,1458,"3/2/2015","17:51:00",2.8,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 17:51",572,"0","17-30"
"2917",18,2015-03-02,2015-03-02 18:00:00,541,0,1459,"3/2/2015","18:51:00",2.2,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 18:51",595,"0","18-0"
"2918",18,2015-03-02,2015-03-02 18:30:00,576,30,1459,"3/2/2015","18:51:00",2.2,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 18:51",609,"0","18-30"
"2919",19,2015-03-02,2015-03-02 19:00:00,593,0,1460,"3/2/2015","19:51:00",1.1,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 19:51",706,"0","19-0"
"2920",19,2015-03-02,2015-03-02 19:30:00,529,30,1460,"3/2/2015","19:51:00",1.1,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 19:51",625,"0","19-30"
"2921",20,2015-03-02,2015-03-02 20:00:00,549,0,1461,"3/2/2015","20:51:00",0,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 20:51",664,"0","20-0"
"2922",20,2015-03-02,2015-03-02 20:30:00,529,30,1461,"3/2/2015","20:51:00",0,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 20:51",629,"0","20-30"
"2923",21,2015-03-02,2015-03-02 21:00:00,571,0,1462,"3/2/2015","21:51:00",-1.1,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 21:51",637,"0","21-0"
"2924",21,2015-03-02,2015-03-02 21:30:00,510,30,1462,"3/2/2015","21:51:00",-1.1,16.1,0,"Partly Cloudy","2",3,10,NA,"3/2/2015 21:51",574,"0","21-30"
"2925",22,2015-03-02,2015-03-02 22:00:00,501,0,1463,"3/2/2015","22:51:00",-1.7,16.1,0,"Clear","2",3,10,NA,"3/2/2015 22:51",625,"0","22-0"
"2926",22,2015-03-02,2015-03-02 22:30:00,562,30,1463,"3/2/2015","22:51:00",-1.7,16.1,0,"Clear","2",3,10,NA,"3/2/2015 22:51",529,"0","22-30"
"2927",23,2015-03-02,2015-03-02 23:00:00,497,0,1464,"3/2/2015","23:51:00",-2.2,16.1,0,"Clear","2",3,10,NA,"3/2/2015 23:51",522,"0","23-0"
"2928",23,2015-03-02,2015-03-02 23:30:00,540,30,1464,"3/2/2015","23:51:00",-2.2,16.1,0,"Clear","2",3,10,NA,"3/2/2015 23:51",402,"0","23-30"
"2929",0,2015-03-03,2015-03-03 00:00:00,453,0,1465,"3/3/2015","0:51:00",-2.2,16.1,0,"Clear","3",3,10,NA,"3/3/2015 0:51",401,"0","0-0"
"2930",0,2015-03-03,2015-03-03 00:30:00,357,30,1465,"3/3/2015","0:51:00",-2.2,16.1,0,"Clear","3",3,10,NA,"3/3/2015 0:51",376,"0","0-30"
"2931",1,2015-03-03,2015-03-03 01:00:00,312,0,1466,"3/3/2015","1:51:00",-3.3,16.1,0,"Clear","3",3,10,NA,"3/3/2015 1:51",330,"0","1-0"
"2932",1,2015-03-03,2015-03-03 01:30:00,204,30,1466,"3/3/2015","1:51:00",-3.3,16.1,0,"Clear","3",3,10,NA,"3/3/2015 1:51",224,"0","1-30"
"2933",2,2015-03-03,2015-03-03 02:00:00,126,0,1467,"3/3/2015","2:51:00",-4.4,16.1,0,"Clear","3",3,10,NA,"3/3/2015 2:51",116,"0","2-0"
"2934",2,2015-03-03,2015-03-03 02:30:00,168,30,1467,"3/3/2015","2:51:00",-4.4,16.1,0,"Clear","3",3,10,NA,"3/3/2015 2:51",71,"0","2-30"
"2935",3,2015-03-03,2015-03-03 03:00:00,116,0,1468,"3/3/2015","3:51:00",-4.4,16.1,0,"Clear","3",3,10,NA,"3/3/2015 3:51",77,"0","3-0"
"2936",3,2015-03-03,2015-03-03 03:30:00,94,30,1468,"3/3/2015","3:51:00",-4.4,16.1,0,"Clear","3",3,10,NA,"3/3/2015 3:51",60,"0","3-30"
"2937",4,2015-03-03,2015-03-03 04:00:00,76,0,1469,"3/3/2015","4:51:00",-4.4,16.1,0,"Clear","3",3,10,NA,"3/3/2015 4:51",64,"0","4-0"
"2938",4,2015-03-03,2015-03-03 04:30:00,92,30,1469,"3/3/2015","4:51:00",-4.4,16.1,0,"Clear","3",3,10,NA,"3/3/2015 4:51",68,"0","4-30"
"2939",5,2015-03-03,2015-03-03 05:00:00,126,0,1470,"3/3/2015","5:51:00",-5,16.1,0,"Partly Cloudy","3",3,10,NA,"3/3/2015 5:51",143,"0","5-0"
"2940",5,2015-03-03,2015-03-03 05:30:00,185,30,1470,"3/3/2015","5:51:00",-5,16.1,0,"Partly Cloudy","3",3,10,NA,"3/3/2015 5:51",261,"0","5-30"
"2941",6,2015-03-03,2015-03-03 06:00:00,297,0,1471,"3/3/2015","6:51:00",-6.1,16.1,0,"Overcast","3",3,10,NA,"3/3/2015 6:51",424,"0","6-0"
"2942",6,2015-03-03,2015-03-03 06:30:00,495,30,1471,"3/3/2015","6:51:00",-6.1,16.1,0,"Overcast","3",3,10,NA,"3/3/2015 6:51",506,"0","6-30"
"2943",7,2015-03-03,2015-03-03 07:00:00,443,0,1472,"3/3/2015","7:51:00",-3.9,16.1,0,"Overcast","3",3,10,NA,"3/3/2015 7:51",566,"0","7-0"
"2944",7,2015-03-03,2015-03-03 07:30:00,462,30,1472,"3/3/2015","7:51:00",-3.9,16.1,0,"Overcast","3",3,10,NA,"3/3/2015 7:51",519,"0","7-30"
"2945",8,2015-03-03,2015-03-03 08:00:00,449,0,1473,"3/3/2015","8:51:00",-2.2,16.1,0,"Overcast","3",3,10,NA,"3/3/2015 8:51",499,"0","8-0"
"2946",8,2015-03-03,2015-03-03 08:30:00,411,30,1473,"3/3/2015","8:51:00",-2.2,16.1,0,"Overcast","3",3,10,NA,"3/3/2015 8:51",444,"0","8-30"
"2947",9,2015-03-03,2015-03-03 09:00:00,333,0,1474,"3/3/2015","9:51:00",-1.7,16.1,0,"Overcast","3",3,10,NA,"3/3/2015 9:51",388,"0","9-0"
