"","Hour_of_day","Day_date","date_time","pickups","min","Row_num","Date","Time..EST.","Temp.","Visibility","Precip","Conditions","Day_of_week","Month","Week","X","Date_1","one_week_lag_pickups","isholiday","hour_min"
"4359",19,2015-04-01,2015-04-01 19:00:00,5297,0,2180,"4/1/2015","19:51:00",10,16.1,0,"Clear","4",4,14,NA,"4/1/2015 19:51",5435,"0","19-0"
"4360",19,2015-04-01,2015-04-01 19:30:00,5544,30,2180,"4/1/2015","19:51:00",10,16.1,0,"Clear","4",4,14,NA,"4/1/2015 19:51",5959,"0","19-30"
"4361",20,2015-04-01,2015-04-01 20:00:00,5640,0,2181,"4/1/2015","20:51:00",8.9,16.1,0,"Clear","4",4,14,NA,"4/1/2015 20:51",5836,"0","20-0"
"4362",20,2015-04-01,2015-04-01 20:30:00,5868,30,2181,"4/1/2015","20:51:00",8.9,16.1,0,"Clear","4",4,14,NA,"4/1/2015 20:51",5704,"0","20-30"
"4363",21,2015-04-01,2015-04-01 21:00:00,5733,0,2182,"4/1/2015","21:51:00",8.3,16.1,0,"Clear","4",4,14,NA,"4/1/2015 21:51",5654,"0","21-0"
"4364",21,2015-04-01,2015-04-01 21:30:00,5807,30,2182,"4/1/2015","21:51:00",8.3,16.1,0,"Clear","4",4,14,NA,"4/1/2015 21:51",5720,"0","21-30"
"4365",22,2015-04-01,2015-04-01 22:00:00,5858,0,2183,"4/1/2015","22:51:00",7.8,16.1,0,"Clear","4",4,14,NA,"4/1/2015 22:51",5724,"0","22-0"
"4366",22,2015-04-01,2015-04-01 22:30:00,5586,30,2183,"4/1/2015","22:51:00",7.8,16.1,0,"Clear","4",4,14,NA,"4/1/2015 22:51",5412,"0","22-30"
"4367",23,2015-04-01,2015-04-01 23:00:00,5220,0,2184,"4/1/2015","23:51:00",7.2,16.1,0,"Clear","4",4,14,NA,"4/1/2015 23:51",4946,"0","23-0"
"4368",23,2015-04-01,2015-04-01 23:30:00,4804,30,2184,"4/1/2015","23:51:00",7.2,16.1,0,"Clear","4",4,14,NA,"4/1/2015 23:51",4238,"0","23-30"
"4369",0,2015-04-02,2015-04-02 00:00:00,4113,0,2185,"4/2/2015","0:51:00",6.1,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 0:51",3542,"0","0-0"
"4370",0,2015-04-02,2015-04-02 00:30:00,3311,30,2185,"4/2/2015","0:51:00",6.1,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 0:51",2821,"0","0-30"
"4371",1,2015-04-02,2015-04-02 01:00:00,2462,0,2186,"4/2/2015","1:51:00",3.9,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 1:51",2112,"0","1-0"
"4372",1,2015-04-02,2015-04-02 01:30:00,1884,30,2186,"4/2/2015","1:51:00",3.9,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 1:51",1652,"0","1-30"
"4373",2,2015-04-02,2015-04-02 02:00:00,1682,0,2187,"4/2/2015","2:51:00",2.8,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 2:51",1383,"0","2-0"
"4374",2,2015-04-02,2015-04-02 02:30:00,1249,30,2187,"4/2/2015","2:51:00",2.8,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 2:51",1094,"0","2-30"
"4375",3,2015-04-02,2015-04-02 03:00:00,958,0,2188,"4/2/2015","3:51:00",0.6,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 3:51",907,"0","3-0"
"4376",3,2015-04-02,2015-04-02 03:30:00,837,30,2188,"4/2/2015","3:51:00",0.6,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 3:51",697,"0","3-30"
"4377",4,2015-04-02,2015-04-02 04:00:00,795,0,2189,"4/2/2015","4:51:00",1.1,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 4:51",688,"0","4-0"
"4378",4,2015-04-02,2015-04-02 04:30:00,598,30,2189,"4/2/2015","4:51:00",1.1,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 4:51",566,"0","4-30"
"4379",5,2015-04-02,2015-04-02 05:00:00,566,0,2190,"4/2/2015","5:51:00",2.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 5:51",594,"0","5-0"
"4380",5,2015-04-02,2015-04-02 05:30:00,887,30,2190,"4/2/2015","5:51:00",2.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 5:51",920,"0","5-30"
"4381",6,2015-04-02,2015-04-02 06:00:00,1384,0,2191,"4/2/2015","6:51:00",2.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 6:51",1405,"0","6-0"
"4382",6,2015-04-02,2015-04-02 06:30:00,2826,30,2191,"4/2/2015","6:51:00",2.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 6:51",2680,"0","6-30"
"4383",7,2015-04-02,2015-04-02 07:00:00,3376,0,2192,"4/2/2015","7:51:00",5.6,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 7:51",3186,"0","7-0"
"4384",7,2015-04-02,2015-04-02 07:30:00,3904,30,2192,"4/2/2015","7:51:00",5.6,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 7:51",4018,"0","7-30"
"4385",8,2015-04-02,2015-04-02 08:00:00,4313,0,2193,"4/2/2015","8:51:00",7.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 8:51",4126,"0","8-0"
"4386",8,2015-04-02,2015-04-02 08:30:00,4652,30,2193,"4/2/2015","8:51:00",7.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 8:51",4590,"0","8-30"
"4387",9,2015-04-02,2015-04-02 09:00:00,4365,0,2194,"4/2/2015","9:51:00",8.9,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 9:51",4495,"0","9-0"
"4388",9,2015-04-02,2015-04-02 09:30:00,4104,30,2194,"4/2/2015","9:51:00",8.9,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 9:51",4429,"0","9-30"
"4389",10,2015-04-02,2015-04-02 10:00:00,3667,0,2195,"4/2/2015","10:51:00",11.1,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 10:51",3671,"0","10-0"
"4390",10,2015-04-02,2015-04-02 10:30:00,3399,30,2195,"4/2/2015","10:51:00",11.1,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 10:51",3589,"0","10-30"
"4391",11,2015-04-02,2015-04-02 11:00:00,3300,0,2196,"4/2/2015","11:51:00",13.3,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 11:51",3336,"0","11-0"
"4392",11,2015-04-02,2015-04-02 11:30:00,3741,30,2196,"4/2/2015","11:51:00",13.3,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 11:51",3741,"0","11-30"
"4393",12,2015-04-02,2015-04-02 12:00:00,3694,0,2197,"4/2/2015","12:51:00",11.7,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 12:51",3815,"0","12-0"
"4394",12,2015-04-02,2015-04-02 12:30:00,3496,30,2197,"4/2/2015","12:51:00",11.7,16.1,0,"Partly Cloudy","5",4,14,NA,"4/2/2015 12:51",3563,"0","12-30"
"4395",13,2015-04-02,2015-04-02 13:00:00,3409,0,2198,"4/2/2015","13:51:00",13.3,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 13:51",3329,"0","13-0"
"4396",13,2015-04-02,2015-04-02 13:30:00,3591,30,2198,"4/2/2015","13:51:00",13.3,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 13:51",3606,"0","13-30"
"4397",14,2015-04-02,2015-04-02 14:00:00,3778,0,2199,"4/2/2015","14:51:00",12.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 14:51",3752,"0","14-0"
"4398",14,2015-04-02,2015-04-02 14:30:00,3739,30,2199,"4/2/2015","14:51:00",12.8,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 14:51",3487,"0","14-30"
"4399",15,2015-04-02,2015-04-02 15:00:00,3529,0,2200,"4/2/2015","15:51:00",12.2,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 15:51",3377,"0","15-0"
"4400",15,2015-04-02,2015-04-02 15:30:00,3082,30,2200,"4/2/2015","15:51:00",12.2,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 15:51",2969,"0","15-30"
"4401",16,2015-04-02,2015-04-02 16:00:00,2712,0,2201,"4/2/2015","16:51:00",11.7,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 16:51",2544,"0","16-0"
"4402",16,2015-04-02,2015-04-02 16:30:00,2485,30,2201,"4/2/2015","16:51:00",11.7,16.1,0,"Scattered Clouds","5",4,14,NA,"4/2/2015 16:51",2346,"0","16-30"
"4403",17,2015-04-02,2015-04-02 17:00:00,3135,0,2202,"4/2/2015","17:51:00",10,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 17:51",2962,"0","17-0"
"4404",17,2015-04-02,2015-04-02 17:30:00,3724,30,2202,"4/2/2015","17:51:00",10,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 17:51",3701,"0","17-30"
"4405",18,2015-04-02,2015-04-02 18:00:00,4458,0,2203,"4/2/2015","18:51:00",10,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 18:51",4434,"0","18-0"
"4406",18,2015-04-02,2015-04-02 18:30:00,4978,30,2203,"4/2/2015","18:51:00",10,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 18:51",4738,"0","18-30"
"4407",19,2015-04-02,2015-04-02 19:00:00,5472,0,2204,"4/2/2015","19:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 19:51",5139,"0","19-0"
"4408",19,2015-04-02,2015-04-02 19:30:00,5769,30,2204,"4/2/2015","19:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 19:51",5479,"0","19-30"
"4409",20,2015-04-02,2015-04-02 20:00:00,5997,0,2205,"4/2/2015","20:51:00",9.4,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 20:51",5618,"0","20-0"
"4410",20,2015-04-02,2015-04-02 20:30:00,6014,30,2205,"4/2/2015","20:51:00",9.4,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 20:51",5514,"0","20-30"
"4411",21,2015-04-02,2015-04-02 21:00:00,6016,0,2206,"4/2/2015","21:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 21:51",5743,"0","21-0"
"4412",21,2015-04-02,2015-04-02 21:30:00,5990,30,2206,"4/2/2015","21:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 21:51",6232,"0","21-30"
"4413",22,2015-04-02,2015-04-02 22:00:00,6104,0,2207,"4/2/2015","22:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 22:51",6070,"0","22-0"
"4414",22,2015-04-02,2015-04-02 22:30:00,5958,30,2207,"4/2/2015","22:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 22:51",5841,"0","22-30"
"4415",23,2015-04-02,2015-04-02 23:00:00,5785,0,2208,"4/2/2015","23:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 23:51",5476,"0","23-0"
"4416",23,2015-04-02,2015-04-02 23:30:00,5891,30,2208,"4/2/2015","23:51:00",8.9,16.1,0,"Overcast","5",4,14,NA,"4/2/2015 23:51",5216,"0","23-30"
"4417",0,2015-04-03,2015-04-03 00:00:00,5760,0,2209,"4/3/2015","0:51:00",8.9,16.1,0,"Light Rain","6",4,14,NA,"4/3/2015 0:51",5168,"0","0-0"
"4418",0,2015-04-03,2015-04-03 00:30:00,5676,30,2209,"4/3/2015","0:51:00",8.9,16.1,0,"Light Rain","6",4,14,NA,"4/3/2015 0:51",4504,"0","0-30"
"4419",1,2015-04-03,2015-04-03 01:00:00,4973,0,2210,"4/3/2015","1:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 1:51",3530,"0","1-0"
"4420",1,2015-04-03,2015-04-03 01:30:00,4059,30,2210,"4/3/2015","1:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 1:51",2914,"0","1-30"
"4421",2,2015-04-03,2015-04-03 02:00:00,3441,0,2211,"4/3/2015","2:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 2:51",2466,"0","2-0"
"4422",2,2015-04-03,2015-04-03 02:30:00,2884,30,2211,"4/3/2015","2:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 2:51",1829,"0","2-30"
"4423",3,2015-04-03,2015-04-03 03:00:00,2298,0,2212,"4/3/2015","3:51:00",8.3,16.1,0,"Light Rain","6",4,14,NA,"4/3/2015 3:51",1533,"0","3-0"
"4424",3,2015-04-03,2015-04-03 03:30:00,1964,30,2212,"4/3/2015","3:51:00",8.3,16.1,0,"Light Rain","6",4,14,NA,"4/3/2015 3:51",1244,"0","3-30"
"4425",4,2015-04-03,2015-04-03 04:00:00,1674,0,2213,"4/3/2015","4:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 4:51",1175,"0","4-0"
"4426",4,2015-04-03,2015-04-03 04:30:00,1134,30,2213,"4/3/2015","4:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 4:51",816,"0","4-30"
"4427",5,2015-04-03,2015-04-03 05:00:00,867,0,2214,"4/3/2015","5:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 5:51",720,"0","5-0"
"4428",5,2015-04-03,2015-04-03 05:30:00,927,30,2214,"4/3/2015","5:51:00",8.3,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 5:51",1041,"0","5-30"
"4429",6,2015-04-03,2015-04-03 06:00:00,1126,0,2215,"4/3/2015","6:51:00",8.3,16.1,0.3,"Overcast","6",4,14,NA,"4/3/2015 6:51",1554,"0","6-0"
"4430",6,2015-04-03,2015-04-03 06:30:00,1678,30,2215,"4/3/2015","6:51:00",8.3,16.1,0.3,"Overcast","6",4,14,NA,"4/3/2015 6:51",2623,"0","6-30"
"4431",7,2015-04-03,2015-04-03 07:00:00,1884,0,2216,"4/3/2015","7:51:00",8.9,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 7:51",3133,"0","7-0"
"4432",7,2015-04-03,2015-04-03 07:30:00,2464,30,2216,"4/3/2015","7:51:00",8.9,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 7:51",3875,"0","7-30"
"4433",8,2015-04-03,2015-04-03 08:00:00,2773,0,2217,"4/3/2015","8:51:00",10,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 8:51",3990,"0","8-0"
"4434",8,2015-04-03,2015-04-03 08:30:00,3600,30,2217,"4/3/2015","8:51:00",10,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 8:51",4472,"0","8-30"
"4435",9,2015-04-03,2015-04-03 09:00:00,3897,0,2218,"4/3/2015","9:51:00",11.7,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 9:51",4408,"0","9-0"
"4436",9,2015-04-03,2015-04-03 09:30:00,4162,30,2218,"4/3/2015","9:51:00",11.7,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 9:51",4262,"0","9-30"
"4437",10,2015-04-03,2015-04-03 10:00:00,4125,0,2219,"4/3/2015","10:51:00",12.8,16.1,0,"Light Rain","6",4,14,NA,"4/3/2015 10:51",3601,"0","10-0"
"4438",10,2015-04-03,2015-04-03 10:30:00,3781,30,2219,"4/3/2015","10:51:00",12.8,16.1,0,"Light Rain","6",4,14,NA,"4/3/2015 10:51",3574,"0","10-30"
"4439",11,2015-04-03,2015-04-03 11:00:00,3722,0,2220,"4/3/2015","11:51:00",11.1,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 11:51",3336,"0","11-0"
"4440",11,2015-04-03,2015-04-03 11:30:00,3876,30,2220,"4/3/2015","11:51:00",11.1,16.1,0,"Overcast","6",4,14,NA,"4/3/2015 11:51",3616,"0","11-30"
"4441",12,2015-04-03,2015-04-03 12:00:00,4331,0,2221,"4/3/2015","12:51:00",12.2,12.9,0.3,"Light Rain","6",4,14,NA,"4/3/2015 12:51",3704,"0","12-0"
"4442",12,2015-04-03,2015-04-03 12:30:00,4212,30,2221,"4/3/2015","12:51:00",12.2,12.9,0.3,"Light Rain","6",4,14,NA,"4/3/2015 12:51",3591,"0","12-30"
"4443",13,2015-04-03,2015-04-03 13:00:00,4008,0,2222,"4/3/2015","13:51:00",13.9,8,1,"Light Rain","6",4,14,NA,"4/3/2015 13:51",3362,"0","13-0"
"4444",13,2015-04-03,2015-04-03 13:30:00,3942,30,2222,"4/3/2015","13:51:00",13.9,8,1,"Light Rain","6",4,14,NA,"4/3/2015 13:51",3575,"0","13-30"
"4445",14,2015-04-03,2015-04-03 14:00:00,3955,0,2223,"4/3/2015","14:51:00",13.3,8,0.8,"Overcast","6",4,14,NA,"4/3/2015 14:51",3677,"0","14-0"
"4446",14,2015-04-03,2015-04-03 14:30:00,3906,30,2223,"4/3/2015","14:51:00",13.3,8,0.8,"Overcast","6",4,14,NA,"4/3/2015 14:51",3704,"0","14-30"
"4447",15,2015-04-03,2015-04-03 15:00:00,3745,0,2224,"4/3/2015","15:09:00",10,0.2,0,"Light Rain","6",4,14,NA,"4/3/2015 15:09",3576,"0","15-0"
"4448",15,2015-04-03,2015-04-03 15:30:00,3254,30,2224,"4/3/2015","15:09:00",10,0.2,0,"Light Rain","6",4,14,NA,"4/3/2015 15:09",3312,"0","15-30"
"4449",16,2015-04-03,2015-04-03 16:00:00,3026,0,2225,"4/3/2015","16:28:00",11,1.6,0,"Overcast","6",4,14,NA,"4/3/2015 16:28",2907,"0","16-0"
"4450",16,2015-04-03,2015-04-03 16:30:00,2803,30,2225,"4/3/2015","16:28:00",11,1.6,0,"Overcast","6",4,14,NA,"4/3/2015 16:28",2733,"0","16-30"
"4451",17,2015-04-03,2015-04-03 17:00:00,3492,0,2226,"4/3/2015","17:51:00",10,0.2,0,"Light Rain","6",4,14,NA,"4/3/2015 17:51",3234,"0","17-0"
"4452",17,2015-04-03,2015-04-03 17:30:00,4162,30,2226,"4/3/2015","17:51:00",10,0.2,0,"Light Rain","6",4,14,NA,"4/3/2015 17:51",4025,"0","17-30"
"4453",18,2015-04-03,2015-04-03 18:00:00,4765,0,2227,"4/3/2015","18:51:00",9.4,0.2,0,"Fog","6",4,14,NA,"4/3/2015 18:51",4858,"0","18-0"
"4454",18,2015-04-03,2015-04-03 18:30:00,4922,30,2227,"4/3/2015","18:51:00",9.4,0.2,0,"Fog","6",4,14,NA,"4/3/2015 18:51",5560,"0","18-30"
"4455",19,2015-04-03,2015-04-03 19:00:00,5151,0,2228,"4/3/2015","19:22:00",9,0.2,0,"Fog","6",4,14,NA,"4/3/2015 19:22",5749,"0","19-0"
"4456",19,2015-04-03,2015-04-03 19:30:00,5088,30,2228,"4/3/2015","19:22:00",9,0.2,0,"Fog","6",4,14,NA,"4/3/2015 19:22",6037,"0","19-30"
"4457",20,2015-04-03,2015-04-03 20:00:00,4849,0,2229,"4/3/2015","20:02:00",9,0.2,0,"Mist","6",4,14,NA,"4/3/2015 20:02",6269,"0","20-0"
"4458",20,2015-04-03,2015-04-03 20:30:00,4743,30,2229,"4/3/2015","20:02:00",9,0.2,0,"Mist","6",4,14,NA,"4/3/2015 20:02",6066,"0","20-30"
"4459",21,2015-04-03,2015-04-03 21:00:00,4859,0,2230,"4/3/2015","21:51:00",8.9,0.2,0,"Fog","6",4,14,NA,"4/3/2015 21:51",6340,"0","21-0"
"4460",21,2015-04-03,2015-04-03 21:30:00,5014,30,2230,"4/3/2015","21:51:00",8.9,0.2,0,"Fog","6",4,14,NA,"4/3/2015 21:51",6522,"0","21-30"
"4461",22,2015-04-03,2015-04-03 22:00:00,5307,0,2231,"4/3/2015","22:12:00",8,0.2,0,"Fog","6",4,14,NA,"4/3/2015 22:12",6942,"0","22-0"
"4462",22,2015-04-03,2015-04-03 22:30:00,5973,30,2231,"4/3/2015","22:12:00",8,0.2,0,"Fog","6",4,14,NA,"4/3/2015 22:12",6893,"0","22-30"
"4463",23,2015-04-03,2015-04-03 23:00:00,6171,0,2232,"4/3/2015","23:31:00",8,0.2,0,"Overcast","6",4,14,NA,"4/3/2015 23:31",7199,"0","23-0"
"4464",23,2015-04-03,2015-04-03 23:30:00,6354,30,2232,"4/3/2015","23:31:00",8,0.2,0,"Overcast","6",4,14,NA,"4/3/2015 23:31",7348,"0","23-30"
"4465",0,2015-04-04,2015-04-04 00:00:00,6364,0,2233,"4/4/2015","0:51:00",8.9,0.2,0.5,"Overcast","7",4,14,NA,"4/4/2015 0:51",7475,"0","0-0"
"4466",0,2015-04-04,2015-04-04 00:30:00,6044,30,2233,"4/4/2015","0:51:00",8.9,0.2,0.5,"Overcast","7",4,14,NA,"4/4/2015 0:51",7556,"0","0-30"
"4467",1,2015-04-04,2015-04-04 01:00:00,6003,0,2234,"4/4/2015","1:51:00",8.9,0.2,0,"Overcast","7",4,14,NA,"4/4/2015 1:51",7227,"0","1-0"
"4468",1,2015-04-04,2015-04-04 01:30:00,5833,30,2234,"4/4/2015","1:51:00",8.9,0.2,0,"Overcast","7",4,14,NA,"4/4/2015 1:51",7213,"0","1-30"
"4469",2,2015-04-04,2015-04-04 02:00:00,5604,0,2235,"4/4/2015","2:51:00",9.4,0.2,0,"Overcast","7",4,14,NA,"4/4/2015 2:51",6984,"0","2-0"
"4470",2,2015-04-04,2015-04-04 02:30:00,4900,30,2235,"4/4/2015","2:51:00",9.4,0.2,0,"Overcast","7",4,14,NA,"4/4/2015 2:51",6151,"0","2-30"
"4471",3,2015-04-04,2015-04-04 03:00:00,4235,0,2236,"4/4/2015","3:51:00",8.3,0.2,0,"Overcast","7",4,14,NA,"4/4/2015 3:51",5321,"0","3-0"
"4472",3,2015-04-04,2015-04-04 03:30:00,3871,30,2236,"4/4/2015","3:51:00",8.3,0.2,0,"Overcast","7",4,14,NA,"4/4/2015 3:51",4597,"0","3-30"
"4473",4,2015-04-04,2015-04-04 04:00:00,3137,0,2237,"4/4/2015","4:27:00",8,3.2,0,"Overcast","7",4,14,NA,"4/4/2015 4:27",3669,"0","4-0"
"4474",4,2015-04-04,2015-04-04 04:30:00,1864,30,2237,"4/4/2015","4:27:00",8,3.2,0,"Overcast","7",4,14,NA,"4/4/2015 4:27",2028,"0","4-30"
"4475",5,2015-04-04,2015-04-04 05:00:00,1105,0,2238,"4/4/2015","5:35:00",12,16.1,0,"Overcast","7",4,14,NA,"4/4/2015 5:35",1198,"0","5-0"
"4476",5,2015-04-04,2015-04-04 05:30:00,809,30,2238,"4/4/2015","5:35:00",12,16.1,0,"Overcast","7",4,14,NA,"4/4/2015 5:35",858,"0","5-30"
"4477",6,2015-04-04,2015-04-04 06:00:00,777,0,2239,"4/4/2015","6:26:00",11,16.1,0,"Overcast","7",4,14,NA,"4/4/2015 6:26",869,"0","6-0"
"4478",6,2015-04-04,2015-04-04 06:30:00,915,30,2239,"4/4/2015","6:26:00",11,16.1,0,"Overcast","7",4,14,NA,"4/4/2015 6:26",981,"0","6-30"
"4479",7,2015-04-04,2015-04-04 07:00:00,1068,0,2240,"4/4/2015","7:51:00",10,16.1,0,"Overcast","7",4,14,NA,"4/4/2015 7:51",1054,"0","7-0"
"4480",7,2015-04-04,2015-04-04 07:30:00,1139,30,2240,"4/4/2015","7:51:00",10,16.1,0,"Overcast","7",4,14,NA,"4/4/2015 7:51",1468,"0","7-30"
"4481",8,2015-04-04,2015-04-04 08:00:00,1273,0,2241,"4/4/2015","8:51:00",10.6,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 8:51",1686,"0","8-0"
"4482",8,2015-04-04,2015-04-04 08:30:00,1733,30,2241,"4/4/2015","8:51:00",10.6,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 8:51",2256,"0","8-30"
"4483",9,2015-04-04,2015-04-04 09:00:00,1917,0,2242,"4/4/2015","9:51:00",11.7,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 9:51",2474,"0","9-0"
"4484",9,2015-04-04,2015-04-04 09:30:00,2752,30,2242,"4/4/2015","9:51:00",11.7,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 9:51",3375,"0","9-30"
"4485",10,2015-04-04,2015-04-04 10:00:00,2843,0,2243,"4/4/2015","10:51:00",12.8,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 10:51",3340,"0","10-0"
"4486",10,2015-04-04,2015-04-04 10:30:00,3384,30,2243,"4/4/2015","10:51:00",12.8,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 10:51",3858,"0","10-30"
"4487",11,2015-04-04,2015-04-04 11:00:00,3399,0,2244,"4/4/2015","11:51:00",12.8,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 11:51",4094,"0","11-0"
"4488",11,2015-04-04,2015-04-04 11:30:00,3923,30,2244,"4/4/2015","11:51:00",12.8,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 11:51",4788,"0","11-30"
"4489",12,2015-04-04,2015-04-04 12:00:00,3965,0,2245,"4/4/2015","12:51:00",12.2,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 12:51",4876,"0","12-0"
"4490",12,2015-04-04,2015-04-04 12:30:00,4225,30,2245,"4/4/2015","12:51:00",12.2,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 12:51",5012,"0","12-30"
"4491",13,2015-04-04,2015-04-04 13:00:00,4128,0,2246,"4/4/2015","13:51:00",12.8,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 13:51",4985,"0","13-0"
"4492",13,2015-04-04,2015-04-04 13:30:00,4141,30,2246,"4/4/2015","13:51:00",12.8,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 13:51",4867,"0","13-30"
"4493",14,2015-04-04,2015-04-04 14:00:00,4083,0,2247,"4/4/2015","14:51:00",12.8,16.1,0,"Partly Cloudy","7",4,14,NA,"4/4/2015 14:51",4594,"0","14-0"
"4494",14,2015-04-04,2015-04-04 14:30:00,4367,30,2247,"4/4/2015","14:51:00",12.8,16.1,0,"Partly Cloudy","7",4,14,NA,"4/4/2015 14:51",4700,"0","14-30"
"4495",15,2015-04-04,2015-04-04 15:00:00,4321,0,2248,"4/4/2015","15:51:00",12.2,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 15:51",4569,"0","15-0"
"4496",15,2015-04-04,2015-04-04 15:30:00,4236,30,2248,"4/4/2015","15:51:00",12.2,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 15:51",4459,"0","15-30"
"4497",16,2015-04-04,2015-04-04 16:00:00,3830,0,2249,"4/4/2015","16:51:00",12.2,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 16:51",4174,"0","16-0"
"4498",16,2015-04-04,2015-04-04 16:30:00,3644,30,2249,"4/4/2015","16:51:00",12.2,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 16:51",3787,"0","16-30"
"4499",17,2015-04-04,2015-04-04 17:00:00,3958,0,2250,"4/4/2015","17:51:00",11.7,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 17:51",4379,"0","17-0"
"4500",17,2015-04-04,2015-04-04 17:30:00,4762,30,2250,"4/4/2015","17:51:00",11.7,16.1,0,"Scattered Clouds","7",4,14,NA,"4/4/2015 17:51",5157,"0","17-30"
"4501",18,2015-04-04,2015-04-04 18:00:00,5052,0,2251,"4/4/2015","18:51:00",10.6,16.1,0,"Partly Cloudy","7",4,14,NA,"4/4/2015 18:51",5668,"0","18-0"
